TRAVEL_MODE,ORIGIN_SUBZONE,DESTINATION_SUBZONE,COUNT,TRIP_DISTANCE
PT,1101057,1113076,1,2.4000138249968685
WK,1121073,1121073,1,0.0
PT,1108062,1108081,1,1.9845596479404066
PT,1106082,1108065,1,5.77488249862804
WK,1107060,1107071,1,0.8230116154135743
PT,1114078,1102052,1,2.34300343029252
PT,1123059,1104052,1,5.825918401476092
PT,1125059,1125073,1,2.3544758715714558
WK,1106086,1106086,1,0.0
PT,1108081,1108060,1,2.90775626159038
VH,1113075,1113070,1,2.333224734486679
PT,1104052,1122052,1,8.081754815474634
VH,1113075,1113076,1,1.185321531140158
WK,1123059,1123059,1,0.0
VH,1117056,1117071,1,0.9419915348568495
PT,1111069,1107071,1,8.509308230627214
VH,1111065,1111069,1,2.2605773056805303
WK,1119056,1119055,1,1.1835608964411304
PT,1123078,1117071,1,15.381367164938203
VH,1110057,1111058,1,5.258991825041603
WK,1103065,1103065,1,0.0
PT,1105063,1123051,1,7.776397371024368
WK,1112073,1113068,1,1.2847099189560007
PT,1122053,1115062,1,15.15819474014037
WK,1105065,1105066,1,1.0948721007302349
WK,1113065,1113064,1,0.8399627606050677
PT,1115064,1115064,1,0.0
WK,1106080,1106080,1,0.0
WK,1111053,1111051,1,0.6380917991672966
PT,1101073,1101070,1,2.037713071929463
VH,1122055,1122055,1,0.0
PT,1114074,1121063,1,14.802941497785696
WK,1102071,1102069,1,1.796369073918361
WK,1105057,1105058,1,1.1838510034331542
WK,1122066,1122067,1,2.906371519207784
PT,1121052,1120056,1,1.0665940826810203
WK,1124059,1124075,1,1.8586011102739066
WK,1112071,1112055,1,2.7371770576527044
WK,1114072,1114072,1,0.0
PT,1111069,1102057,1,13.584801702302084
WK,1103069,1103069,1,0.0
PT,1119069,1119070,1,1.8533076695576896
PT,1124064,1124065,1,2.670391859766253
PT,1111053,1123064,1,14.004066514032745
WK,1104067,1104067,1,0.0
VH,1115051,1115071,1,1.1159846045979473
WK,1124060,1124060,1,0.0
PT,1111065,1111065,1,0.0
WK,1103073,1101053,1,4.9993379794099
WK,1103073,1103063,1,1.3520510250830227
WK,1110052,1110052,1,0.0
WK,1112056,1112056,1,0.0
PT,1114069,1114059,1,3.86467715439378
WK,1117054,1117055,1,0.8522525104568291
VH,1121083,1118051,1,2.744957089325777
PT,1120055,1120053,1,1.778848324840512
WK,1122067,1123066,1,4.236411604087691
WK,1117071,1117054,1,1.9553083990825433
PT,1102055,1108082,1,3.5109319310582974
WK,1106080,1106080,1,0.0
PT,1109069,1109061,1,1.8819066972074188
PT,1125066,1124077,1,2.9807444408269816
PT,1104073,1102059,1,2.8107620399165576
WK,1102070,1102071,1,0.568378002408392
WK,1102054,1102054,1,0.0
VH,1112052,1112074,1,2.599582197911502
VH,1110062,1111078,1,1.6701025526720132
WK,1123072,1123072,1,0.0
VH,1117051,1114076,1,5.489576218721981
VH,1118057,1117054,1,3.586409126065517
WK,1107071,1107068,1,1.242773660657803
WK,1110064,1110056,1,1.8364595895032116
WK,1112060,1112065,1,1.478468505559929
VH,1119054,1115070,1,5.87313489906571
PT,1125054,1125058,1,2.910684900023846
WK,1119068,1119068,1,0.0
PT,1111052,1107071,1,6.10387798897698
VH,1122053,1122053,1,0.0
WK,1120072,1120072,1,0.0
PT,1112060,1117054,1,12.152742613656798
PT,1106082,1101061,1,4.294473493163068
WK,1113068,1113066,1,1.9489509932509077
VH,1119055,1119074,1,1.0056051873698872
PT,1123064,1121080,1,8.303849055529103
WK,1118052,1118055,1,1.1452690749688552
WK,1111066,1111066,1,0.0
WK,1110053,1110054,1,0.8745109279956913
WK,1112060,1112060,1,0.0
VH,1121079,1114066,1,7.730206626860766
PT,1124064,1104066,1,6.753424032909216
PT,1117056,1115071,1,3.8681473260611936
WK,1101064,1101064,1,0.0
WK,1111074,1111072,1,0.849012811057765
VH,1123058,1125073,1,6.337319923752845
WK,1107064,1107064,1,0.0
PT,1117056,1101061,1,12.069567150720326
WK,1106073,1107062,1,1.5629820073688554
WK,1102054,1102054,1,0.0
PT,1121080,1118059,1,5.484585815401935
WK,1111064,1111064,1,0.0
WK,1120067,1120067,1,0.0
PT,1117072,1117065,1,1.4681270731369376
WK,1110055,1110055,1,0.0
VH,1112074,1112052,1,2.599582197911502
PT,1118054,1118052,1,1.6734171814657202
VH,1121069,1121065,1,0.8489146975716446
PT,1116054,1115053,1,2.4361998005626013
PT,1118060,1118061,1,1.2933816236851816
PT,1108081,1106084,1,5.969325151572265
PT,1111064,1118051,1,26.717854323940458
PT,1104067,1108083,1,7.130012640715536
WK,1112057,1112059,1,2.214765195604856
PT,1110063,1102055,1,11.414419041670092
PT,1101061,1124060,1,15.005832189192331
WK,1107054,1107071,1,1.6744976203489934
WK,1123072,1123072,1,0.0
WK,1111056,1107057,1,6.0414936883217205
WK,1111058,1111058,1,0.0
PT,1116061,1108060,1,16.01913788975351
WK,1105054,1105054,1,0.0
PT,1112065,1124080,1,18.904931610306317
PT,1111056,1105056,1,8.128915505952671
PT,1101067,1108060,1,2.037027852987525
PT,1123073,1123080,1,2.055665194493609
PT,1123058,1122057,1,4.03358257084888
VH,1119067,1119074,1,2.2779125508033387
VH,1119068,1124081,1,19.327232668097988
PT,1107064,1105057,1,5.102341418689718
WK,1124059,1124059,1,0.0
VH,1123064,1123064,1,0.0
WK,1117071,1117071,1,0.0
VH,1122060,1122052,1,2.4801021356075608
PT,1116061,1116058,1,1.716003432124848
PT,1123059,1106087,1,6.295767753461299
PT,1108084,1104070,1,4.814471797747047
PT,1121072,1121071,1,2.5562146376648873
WK,1122055,1122055,1,0.0
WK,1111060,1111060,1,0.0
WK,1112055,1112057,1,1.7120571533139457
PT,1113073,1103058,1,2.3364405153587073
PT,1113074,1119054,1,4.3059725354540435
VH,1105055,1105064,1,2.955530957655963
PT,1122060,1125073,1,11.630703859585452
WK,1106089,1106089,1,0.0
WK,1121083,1121069,1,1.625438385302586
WK,1105061,1105061,1,0.0
PT,1105067,1124081,1,8.253580841018499
VH,1116070,1116064,1,1.5611265967863128
WK,1116055,1116055,1,0.0
VH,1108061,1108077,1,4.364695175603321
VH,1124069,1124069,1,0.0
WK,1116055,1116055,1,0.0
VH,1110057,1110056,1,1.0474145996402644
WK,1117071,1117055,1,1.1510073763267592
VH,1123064,1123059,1,1.6889727157878898
PT,1101057,1101061,1,2.7255331456498655
PT,1118054,1118052,1,1.6734171814657202
PT,1112051,1113075,1,4.675768238929765
VH,1122063,1122054,1,4.0066525186612445
PT,1110060,1124069,1,19.412797089757618
PT,1111058,1109060,1,3.8991381052769656
PT,1114068,1115070,1,5.645313542081146
WK,1102069,1102073,1,0.7173659284816648
VH,1106071,1108060,1,2.241090665338862
PT,1123073,1123080,1,2.055665194493609
PT,1116069,1116069,1,0.0
VH,1111059,1102054,1,11.629368952954556
WK,1103053,1103053,1,0.0
WK,1112072,1112072,1,0.0
WK,1115064,1115064,1,0.0
VH,1124056,1124063,1,4.330327050938155
VH,1125073,1125055,1,3.2264335270375892
WK,1118051,1118052,1,1.587777419733943
PT,1111064,1108077,1,5.839265485895022
PT,1117051,1116064,1,8.242079450013145
